,gameId,playId,pass_rate_off,pass_rate_def
107139,2022092508,1390,0.5826771653543307,0.6639344262295082
107161,2022102308,671,,
107183,2022102308,1275,,
107205,2022100905,590,0.5617021276595745,0.6468253968253969
107227,2022091806,2831,0.6724137931034483,0.603448275862069
107249,2022110607,1230,0.6431372549019608,0.6410256410256411
107271,2022101700,3861,0.6440677966101694,0.6220735785953178
107293,2022091900,3959,0.6666666666666666,0.5384615384615384
107315,2022101602,3444,0.6707317073170732,0.5402298850574713
107337,2022091808,1643,0.5,0.703125
107359,2022092600,4106,0.646551724137931,0.5943396226415094
107381,2022092505,399,0.6224489795918368,0.6228070175438597
107403,2022102309,576,0.6195652173913043,0.6329479768786127
107425,2022101606,2300,0.6007462686567164,0.6
107447,2022091107,2070,,
107469,2022102303,2244,0.5481049562682215,
107491,2022091108,1354,,
107513,2022103011,3394,0.5454545454545454,0.6151761517615176
107535,2022103011,2813,0.5454545454545454,0.6151761517615176
107557,2022100203,3833,0.7087378640776699,0.5894736842105263
107579,2022091111,3404,,
107601,2022091901,2406,0.6,0.7068965517241379
107623,2022103001,735,0.6017699115044248,0.6528735632183909
107645,2022091112,3530,,
107667,2022092510,4020,0.68,0.6532258064516129
107689,2022092504,825,0.5952380952380952,0.6347826086956522
107711,2022091802,3533,0.640625,0.6
107733,2022100900,331,0.5670995670995671,0.5384615384615384
107755,2022092505,3605,0.6224489795918368,0.6228070175438597
107777,2022100600,1916,0.6398467432950191,0.6096491228070176
107799,2022100213,2173,0.6534090909090909,0.6777777777777778
107821,2022100205,211,0.6551724137931034,0.6733668341708543
107843,2022101609,3923,0.6261682242990654,0.631768953068592
107865,2022091900,2828,0.6666666666666666,0.5384615384615384
107887,2022102303,2348,,0.6090651558073654
107909,2022103011,136,0.5946745562130178,0.618798955613577
107931,2022102700,390,0.6737089201877934,0.6658823529411765
107953,2022102309,2062,0.6195652173913043,0.6329479768786127
107975,2022103010,1169,,0.576271186440678
107997,2022102306,975,0.6728232189973615,0.5175718849840255
108019,2022092511,2541,,0.6495726495726496
108041,2022101602,3187,0.5806451612903226,0.5680272108843537
108063,2022091107,2613,,
108085,2022101607,3548,0.67,0.6006006006006006
108107,2022092509,2290,0.6240601503759399,0.6822429906542056
108129,2022100210,2689,0.75,0.581081081081081
108151,2022110610,1983,,0.6870229007633588
108173,2022102310,917,0.5880149812734082,0.6754617414248021
108195,2022102305,501,,0.5661971830985916
108217,2022092510,624,0.68,0.6532258064516129
108239,2022091800,1356,0.64,0.6153846153846154
108261,2022091811,1097,0.6842105263157895,0.5573770491803278
108283,2022102700,473,0.6737089201877934,0.6658823529411765
108305,2022091804,450,0.4482758620689655,0.5362318840579711
108327,2022110604,3201,0.6514423076923077,0.5920502092050209
108349,2022110300,2500,0.6253298153034301,0.6728971962616822
108371,2022091101,1213,,
108393,2022091110,1695,,
108415,2022092506,3311,0.7611940298507462,0.6206896551724138
108437,2022101609,3269,0.6554878048780488,0.5432098765432098
108459,2022103004,849,0.4936708860759494,0.5579514824797843
108481,2022092504,2170,0.6818181818181818,0.6715328467153284
108503,2022100200,4045,0.6802325581395349,0.532608695652174
108525,2022102400,1049,0.5048543689320388,0.6151761517615176
108547,2022091108,3523,,
108569,2022102700,2693,0.5662337662337662,0.6033254156769596
108591,2022102310,2872,0.6605263157894737,0.5622895622895623
108613,2022091812,2948,0.7068965517241379,0.5
108635,2022100213,1119,0.5819209039548022,0.6632653061224489
108657,2022101607,2356,0.67,0.6006006006006006
108679,2022100905,2185,0.596078431372549,0.5850622406639004
108701,2022101609,694,0.6554878048780488,0.5432098765432098
108723,2022100204,1982,0.7107843137254902,0.6024844720496895
108745,2022091803,3346,0.6,0.640625
108767,2022110605,714,0.5574468085106383,0.556745182012848
108789,2022103007,2218,0.5513784461152882,0.6013824884792627
108811,2022101603,597,0.5953177257525084,0.587248322147651
108833,2022091802,3488,0.640625,0.6
108855,2022091109,3229,,
108877,2022091103,1926,,
108899,2022100911,509,0.5267175572519084,0.6507177033492823
108921,2022091900,1116,0.5370370370370371,0.75
108943,2022103004,2469,0.4936708860759494,0.5579514824797843
108965,2022103009,420,0.6444444444444445,0.5454545454545454
108987,2022101602,2780,0.5806451612903226,0.5680272108843537
109009,2022103001,189,0.6017699115044248,0.6528735632183909
109031,2022103008,3135,0.6513317191283293,
109053,2022100903,688,0.5732758620689655,0.5381526104417671
109075,2022110608,3327,0.605,0.6434599156118144
109097,2022110605,2309,0.6608863198458574,0.5991902834008097
109119,2022102305,822,,0.5661971830985916
109141,2022091110,3161,,
109163,2022101700,3694,0.6196721311475409,0.6335616438356164
109185,2022102310,4316,0.5880149812734082,0.6754617414248021
109207,2022100212,3250,0.6020942408376964,0.5851063829787234
109229,2022101600,3272,0.5518867924528302,0.6352201257861635
109251,2022091100,301,,
109273,2022092508,4076,0.6946564885496184,0.7
109295,2022110605,3766,0.5574468085106383,0.556745182012848
109317,2022102700,2536,0.6737089201877934,0.6658823529411765
109339,2022091107,2361,,
109361,2022091108,1974,,
109383,2022110300,2905,0.6253298153034301,0.6728971962616822
109405,2022092505,3328,0.6224489795918368,0.6228070175438597
109427,2022103100,1656,0.5472972972972973,0.6047619047619047
109449,2022100207,1102,0.5163398692810458,0.5879120879120879
109471,2022092500,287,0.7107438016528925,0.5522388059701493
109493,2022100213,2218,0.6534090909090909,0.6777777777777778
109515,2022100209,1840,0.59375,0.7204968944099379
109537,2022091810,955,0.5909090909090909,0.6458333333333334
109559,2022103008,767,0.6513317191283293,
109581,2022100300,2109,0.6588235294117647,0.512396694214876
109603,2022110300,3122,0.5336322869955157,0.5186915887850467
109625,2022103002,3713,0.48021108179419525,0.6029411764705882
109647,2022101602,453,0.6707317073170732,0.5402298850574713
109669,2022101300,2610,0.7033639143730887,0.5032894736842105
109691,2022091107,3115,,
109713,2022091811,3558,0.6842105263157895,0.5573770491803278
109735,2022100200,1231,0.7005649717514124,0.6063829787234043
109757,2022101300,1688,0.7033639143730887,0.5032894736842105
109779,2022103006,1549,0.6308539944903582,0.5911330049261084
109801,2022100904,3081,0.45454545454545453,0.5877551020408164
109823,2022100907,1115,0.6531531531531531,0.5677966101694916
109845,2022100600,752,0.6134453781512605,0.5714285714285714
109867,2022102400,1187,0.5340909090909091,0.5
109889,2022103006,3116,0.6077097505668935,0.6229508196721312
109911,2022091802,2135,0.640625,0.6
109933,2022091812,663,0.7068965517241379,0.5
109955,2022100200,907,0.7005649717514124,0.6063829787234043
109977,2022091108,3251,,
109999,2022100912,696,0.5814977973568282,0.6535087719298246
110021,2022100907,295,0.7127272727272728,0.6639676113360324
110043,2022092511,2903,,0.6495726495726496
110065,2022102304,923,0.5730337078651685,0.6092307692307692
110087,2022100208,3298,0.6243093922651933,0.5081967213114754
110109,2022100901,2154,0.7154150197628458,0.5847750865051903
110131,2022100911,3560,0.5267175572519084,0.6507177033492823
110153,2022092502,2485,0.6466165413533834,0.6821705426356589
110175,2022101700,1298,0.6440677966101694,0.6220735785953178
110197,2022102304,3485,0.5526315789473685,0.6151685393258427
110219,2022100213,1494,0.5819209039548022,0.6632653061224489
110241,2022091102,756,,
110263,2022110607,108,0.6469194312796208,0.5987124463519313
110285,2022091113,334,,
110307,2022100909,1653,0.5148514851485149,0.6192468619246861
110329,2022100906,256,0.6581196581196581,0.6091954022988506
110351,2022101601,3226,0.532871972318339,0.5815602836879432
110373,2022110605,1467,0.6608863198458574,0.5991902834008097
110395,2022091111,1946,,
110417,2022092512,1168,0.5041322314049587,0.4842105263157895
110439,2022100209,1761,0.59375,0.7204968944099379
110461,2022091500,2874,0.625,0.7636363636363637
110483,2022110610,1508,0.4584450402144772,
110505,2022110600,2569,,0.6338582677165354
110527,2022101609,331,0.6261682242990654,0.631768953068592
110549,2022092600,1162,0.646551724137931,0.5943396226415094
110571,2022103002,491,0.5373134328358209,0.5210918114143921
110593,2022101606,2401,0.6007462686567164,0.6
110615,2022100913,438,0.6307692307692307,0.7198443579766537
110637,2022103003,2964,0.6529126213592233,0.5835616438356165
110659,2022102000,3095,0.5822102425876011,0.6253687315634219
110681,2022101606,3531,0.5633802816901409,0.7070063694267515
110703,2022103003,2128,0.5924932975871313,0.6433734939759036
110725,2022091901,1311,0.6,0.7068965517241379
110747,2022103000,3042,0.5869565217391305,0.6423529411764706
110769,2022091801,4307,0.7916666666666666,0.6382978723404256
110791,2022110609,1786,0.6650602409638554,0.6020408163265306
110813,2022103010,3310,,0.576271186440678
110835,2022103100,2169,0.5472972972972973,0.6047619047619047
110857,2022091901,1785,0.5357142857142857,0.5909090909090909
110879,2022100206,2176,0.625,0.6368715083798883
110901,2022091100,1587,,
110923,2022102700,826,0.6737089201877934,0.6658823529411765
110945,2022102311,1932,0.6609686609686609,0.6030150753768844
110967,2022092508,815,0.5826771653543307,0.6639344262295082
110989,2022092501,745,0.6311475409836066,0.46511627906976744
111011,2022100911,409,0.5267175572519084,0.6507177033492823
111033,2022110700,1796,0.5932539682539683,0.6790123456790124
111055,2022092900,3350,0.654320987654321,0.6631578947368421
111077,2022091900,3774,0.5370370370370371,0.75
111099,2022102700,3827,0.5662337662337662,0.6033254156769596
111121,2022103006,2349,0.6308539944903582,0.5911330049261084
111143,2022100903,2311,0.6460176991150443,0.6060606060606061
111165,2022091101,4104,,
111187,2022110700,1532,0.5704845814977973,0.6143790849673203
111209,2022100911,430,0.5267175572519084,0.6507177033492823
111231,2022091200,3101,,
111253,2022100213,234,0.5819209039548022,0.6632653061224489
111275,2022100203,2561,0.5960264900662252,0.6390532544378699
111297,2022101606,1414,0.5633802816901409,0.7070063694267515
111319,2022102302,358,0.654054054054054,0.6487935656836461
111341,2022103009,1760,0.6444444444444445,0.5454545454545454
111363,2022101608,2799,0.6959459459459459,0.5570469798657718
111385,2022103007,1175,0.5513784461152882,0.6013824884792627
111407,2022091810,1470,0.5909090909090909,0.6458333333333334
111429,2022091802,567,0.5909090909090909,0.7258064516129032
111451,2022101000,3104,0.626984126984127,0.6
111473,2022100910,826,0.5555555555555556,0.5604838709677419
111495,2022091103,2740,,
111517,2022102308,748,,
111539,2022110607,2079,0.6469194312796208,0.5987124463519313
111561,2022101611,650,0.5363636363636364,0.6445993031358885
111583,2022100904,3664,0.45454545454545453,0.5877551020408164
111605,2022091106,2978,,
111627,2022091500,55,0.625,0.7636363636363637
111649,2022100907,1453,0.7127272727272728,0.6639676113360324
111671,2022091803,1154,0.6,0.640625
111693,2022102302,2738,0.654054054054054,0.6487935656836461
111715,2022103010,2865,,0.576271186440678
111737,2022110610,2374,0.4584450402144772,
111759,2022110606,704,0.6502057613168725,0.6572890025575447
111781,2022103100,1329,0.5472972972972973,0.6047619047619047
111803,2022110600,984,,0.6338582677165354
111825,2022100906,2090,0.621301775147929,0.556
111847,2022102700,345,0.6737089201877934,0.6658823529411765
111869,2022091112,3416,,
111891,2022102304,80,0.5526315789473685,0.6151685393258427
111913,2022100909,670,0.5148514851485149,0.6192468619246861
111935,2022091809,2968,0.7241379310344828,0.6724137931034483
111957,2022100910,1513,0.6178010471204188,0.5913978494623656
111979,2022102311,3873,0.6416184971098265,0.632183908045977
112001,2022110605,77,0.5574468085106383,0.556745182012848
112023,2022091804,4114,0.4482758620689655,0.5362318840579711
112045,2022092513,3278,,0.6634615384615384
112067,2022101610,391,0.6394984326018809,0.6604477611940298
112089,2022100201,2034,0.5227272727272727,0.6583850931677019
112111,2022101605,3347,0.6340694006309149,0.5694915254237288
112133,2022103007,2296,0.6334106728538283,0.5763097949886105
112155,2022092505,776,0.591304347826087,0.7737226277372263
112177,2022102308,2140,,
112199,2022091804,2042,0.4482758620689655,0.5362318840579711
112221,2022101300,342,0.48360655737704916,0.5946843853820598
112243,2022100911,82,0.6553030303030303,0.6851063829787234
112265,2022101604,2422,0.6472491909385113,0.6266666666666667
112287,2022102303,2618,,0.6090651558073654
112309,2022103002,739,0.48021108179419525,0.6029411764705882
112331,2022102310,4395,0.5880149812734082,0.6754617414248021
112353,2022100904,1562,0.6638655462184874,0.47639484978540775
112375,2022091500,3224,0.5573770491803278,0.6842105263157895
112397,2022091810,342,0.5909090909090909,0.6458333333333334
112419,2022102300,1634,0.5396419437340153,0.6747311827956989
112441,2022100202,3806,0.7244897959183674,0.73
112463,2022091800,1188,0.603448275862069,0.7916666666666666
112485,2022100201,1528,0.47959183673469385,0.654054054054054
112507,2022092508,1785,0.6946564885496184,0.7
112529,2022100205,2648,0.5829145728643216,0.5932203389830508
112551,2022102305,1279,0.6683168316831684,
112573,2022110600,1760,0.4656319290465632,
112595,2022100208,77,0.6243093922651933,0.5081967213114754
112617,2022100200,1707,0.6802325581395349,0.532608695652174
112639,2022091801,1568,0.49230769230769234,0.64
112661,2022091812,724,0.7068965517241379,0.5
112683,2022102306,1988,0.6037234042553191,0.592896174863388
112705,2022091101,4174,,
112727,2022102306,1274,0.6728232189973615,0.5175718849840255
112749,2022100203,1897,0.5960264900662252,0.6390532544378699
112771,2022110610,544,0.4584450402144772,
112793,2022102305,98,,0.5661971830985916
112815,2022101603,1064,0.5953177257525084,0.587248322147651
112837,2022100906,4062,0.6581196581196581,0.6091954022988506
112859,2022102302,922,0.654054054054054,0.6487935656836461
112881,2022091100,2841,,
112903,2022102306,2733,0.6728232189973615,0.5175718849840255
112925,2022110609,979,0.6650602409638554,0.6020408163265306
112947,2022100911,1055,0.5267175572519084,0.6507177033492823
112969,2022101300,3414,0.48360655737704916,0.5946843853820598
112991,2022103002,1456,0.5373134328358209,0.5210918114143921
113013,2022110300,314,0.5336322869955157,0.5186915887850467
113035,2022110610,3267,0.4584450402144772,
113057,2022110600,3218,,0.6338582677165354
113079,2022103100,2384,0.6574074074074074,0.538083538083538
113101,2022091800,281,0.603448275862069,0.7916666666666666
113123,2022102301,3029,0.6254295532646048,0.6219839142091153
113145,2022100204,2158,0.6,0.6470588235294118
113167,2022102306,2460,0.6728232189973615,0.5175718849840255
113189,2022092503,2807,0.6829268292682927,0.6513761467889908
113211,2022091107,3575,,
113233,2022092512,3602,0.5041322314049587,0.4842105263157895
113255,2022110601,3330,0.46846846846846846,0.6488222698072805
113277,2022091806,2743,0.6724137931034483,0.603448275862069
113299,2022091113,1834,,
113321,2022100210,775,0.75,0.581081081081081
113343,2022101611,319,0.5392857142857143,0.6789297658862876
113365,2022101602,3662,0.6707317073170732,0.5402298850574713
113387,2022102302,1976,0.47093023255813954,0.623342175066313
113409,2022110603,2785,0.6047058823529412,0.5150812064965197
113431,2022091106,523,,
113453,2022091900,1196,0.5370370370370371,0.75
113475,2022110601,781,0.46846846846846846,0.6488222698072805
113497,2022100908,1616,0.6581196581196581,0.6150793650793651
113519,2022103005,361,0.6414253897550112,
113541,2022110605,1125,0.5574468085106383,0.556745182012848
113563,2022091810,400,0.5909090909090909,0.6458333333333334
113585,2022092512,944,0.5609756097560976,0.7235772357723578
113607,2022100907,1841,0.6531531531531531,0.5677966101694916
113629,2022101300,3067,0.7033639143730887,0.5032894736842105
113651,2022101604,3459,0.6357142857142857,0.5910652920962199
113673,2022101607,2773,0.6517241379310345,0.6277602523659306
113695,2022103006,1282,0.6077097505668935,0.6229508196721312
113717,2022110603,420,0.6074380165289256,0.5925058548009368
113739,2022092504,1275,0.6818181818181818,0.6715328467153284
113761,2022102311,1653,0.6416184971098265,0.632183908045977
113783,2022110605,2942,0.6608863198458574,0.5991902834008097
113805,2022110608,1841,0.6531007751937985,0.6148491879350348
113827,2022091805,1869,0.5384615384615384,0.49230769230769234
113849,2022110300,513,0.5336322869955157,0.5186915887850467
113871,2022102300,1579,0.5396419437340153,0.6747311827956989
113893,2022091811,2958,0.6842105263157895,0.5573770491803278
113915,2022100204,223,0.7107843137254902,0.6024844720496895
113937,2022091812,1027,0.7068965517241379,0.5
113959,2022091101,3750,,
113981,2022110700,863,0.5932539682539683,0.6790123456790124
114003,2022103001,1028,0.46770025839793283,0.5829383886255924
114025,2022100204,2003,0.7107843137254902,0.6024844720496895
114047,2022091106,835,,
114069,2022091100,322,,
114091,2022103000,2340,0.5869565217391305,0.6423529411764706
114113,2022101700,4349,0.6440677966101694,0.6220735785953178
114135,2022100600,2798,0.6398467432950191,0.6096491228070176
114157,2022101600,593,0.503448275862069,0.6213991769547325
114179,2022102301,2696,0.6602739726027397,0.554016620498615
114201,2022091102,2132,,
114223,2022100207,2888,0.5163398692810458,0.5879120879120879
114245,2022110606,760,0.6502057613168725,0.6572890025575447
114267,2022100213,4036,0.6534090909090909,0.6777777777777778
114289,2022100910,2812,0.6178010471204188,0.5913978494623656
114311,2022092506,3633,0.7611940298507462,0.6206896551724138
114333,2022100910,3152,0.5555555555555556,0.5604838709677419
114355,2022091102,1265,,
114377,2022091102,2103,,
114399,2022102310,4571,0.6605263157894737,0.5622895622895623
114421,2022091111,2967,,
114443,2022103009,877,0.6444444444444445,0.5454545454545454
114465,2022100206,3062,0.625,0.6368715083798883
114487,2022100906,1901,0.6581196581196581,0.6091954022988506
114509,2022102302,1546,0.654054054054054,0.6487935656836461
114531,2022100211,3889,0.5666666666666667,0.611764705882353
114553,2022100911,483,0.6553030303030303,0.6851063829787234
114575,2022101606,3606,0.5633802816901409,0.7070063694267515
114597,2022103001,1528,0.46770025839793283,0.5829383886255924
114619,2022101602,705,0.5806451612903226,0.5680272108843537
114641,2022100900,3689,0.5670995670995671,0.5384615384615384
114663,2022091806,229,0.6153846153846154,0.6888888888888889
114685,2022091500,2707,0.625,0.7636363636363637
114707,2022101609,3894,0.6554878048780488,0.5432098765432098
114729,2022091103,1514,,
114751,2022110607,2058,0.6469194312796208,0.5987124463519313
114773,2022100912,3693,0.5814977973568282,0.6535087719298246
114795,2022100912,2446,0.6808510638297872,0.6150442477876106
114817,2022092510,3077,0.676923076923077,0.6153846153846154
114839,2022092505,3278,0.6224489795918368,0.6228070175438597
114861,2022091200,1241,,
114883,2022101605,3044,0.594059405940594,0.6440129449838188
114905,2022100905,3349,0.596078431372549,0.5850622406639004
114927,2022091200,1487,,
114949,2022100905,3531,0.5617021276595745,0.6468253968253969
114971,2022102306,3921,0.6728232189973615,0.5175718849840255
114993,2022100912,3236,0.6808510638297872,0.6150442477876106
115015,2022092600,1901,0.5785123966942148,0.5346534653465347
115037,2022102307,3674,0.6211699164345403,0.5944444444444444
115059,2022100208,1067,0.40789473684210525,0.5636363636363636
115081,2022102307,1404,0.6342105263157894,0.6443850267379679
115103,2022101608,3348,0.6959459459459459,0.5570469798657718
115125,2022092511,3037,,0.6495726495726496
115147,2022091805,1811,0.5384615384615384,0.49230769230769234
115169,2022091802,1256,0.5909090909090909,0.7258064516129032
115191,2022092505,1754,0.591304347826087,0.7737226277372263
115213,2022101606,543,0.6007462686567164,0.6
115235,2022102310,2187,0.6605263157894737,0.5622895622895623
115257,2022091100,2090,,
115279,2022103006,3439,0.6308539944903582,0.5911330049261084
115301,2022092507,2934,0.5252525252525253,0.6194029850746269
115323,2022091901,1940,0.6,0.7068965517241379
115345,2022102310,3406,0.5880149812734082,0.6754617414248021
115367,2022102000,1206,0.6572890025575447,0.6005747126436781
115389,2022091810,2327,0.5909090909090909,0.6458333333333334
115411,2022091102,2783,,
115433,2022100300,158,0.6588235294117647,0.512396694214876
115455,2022100900,934,0.5670995670995671,0.5384615384615384
115477,2022100912,1804,0.6808510638297872,0.6150442477876106
115499,2022092503,1482,0.6666666666666666,0.61
115521,2022091806,1771,0.6153846153846154,0.6888888888888889
115543,2022101609,1077,0.6261682242990654,0.631768953068592
115565,2022091101,2478,,
115587,2022110700,105,0.5932539682539683,0.6790123456790124
115609,2022110608,1382,0.605,0.6434599156118144
115631,2022092512,1714,0.5609756097560976,0.7235772357723578
115653,2022091111,2725,,
115675,2022102000,1728,0.5822102425876011,0.6253687315634219
115697,2022100900,2417,0.5537848605577689,0.5734597156398105
115719,2022100902,3573,0.4866920152091255,0.6550218340611353
115741,2022091807,2438,0.5362318840579711,0.6666666666666666
115763,2022110609,4082,0.6858316221765913,0.5828877005347594
115785,2022091112,3310,,
115807,2022091104,2228,,
115829,2022101602,3422,0.5806451612903226,0.5680272108843537
115851,2022101610,1650,0.7138047138047138,0.6905537459283387
115873,2022101602,1453,0.5806451612903226,0.5680272108843537
115895,2022103008,1573,0.6513317191283293,
115917,2022100901,555,0.6133333333333333,0.6206896551724138
115939,2022110700,1768,0.5932539682539683,0.6790123456790124
115961,2022091113,2262,,
115983,2022110604,3225,0.6514423076923077,0.5920502092050209
116005,2022103006,1417,0.6308539944903582,0.5911330049261084
116027,2022103012,994,0.6184834123222749,
116049,2022110300,2035,0.5336322869955157,0.5186915887850467
116071,2022100903,3462,0.5732758620689655,0.5381526104417671
116093,2022092513,1505,0.6178861788617886,
116115,2022091803,2321,0.7258064516129032,0.5909090909090909
116137,2022103004,504,0.6122448979591837,0.680672268907563
116159,2022101602,1800,0.6707317073170732,0.5402298850574713
116181,2022100210,4066,0.75,0.581081081081081
116203,2022102309,4143,0.6621621621621622,0.5686274509803921
116225,2022100206,638,0.625,0.6368715083798883
116247,2022102309,597,0.6195652173913043,0.6329479768786127
116269,2022091807,2666,0.75,0.6964285714285714
116291,2022091105,1456,,
116313,2022091105,1008,,
116335,2022091806,1119,0.6724137931034483,0.603448275862069
116357,2022102307,480,0.6211699164345403,0.5944444444444444
116379,2022110609,3743,0.6858316221765913,0.5828877005347594
116401,2022110604,2138,0.5815899581589958,0.6037296037296037
116423,2022092502,1180,0.6440677966101694,0.5483870967741935
116445,2022103003,697,0.6529126213592233,0.5835616438356165
116467,2022103001,2243,0.6017699115044248,0.6528735632183909
116489,2022101000,2768,0.626984126984127,0.6
116511,2022100204,357,0.7107843137254902,0.6024844720496895
116533,2022100906,2615,0.621301775147929,0.556
116555,2022103005,472,0.6414253897550112,
116577,2022101608,1259,0.6959459459459459,0.5570469798657718
116599,2022092502,3888,0.6440677966101694,0.5483870967741935
116621,2022101602,748,0.6707317073170732,0.5402298850574713
116643,2022100211,1616,0.6067415730337079,0.5827814569536424
116665,2022100211,987,0.6067415730337079,0.5827814569536424
116687,2022091110,269,,
116709,2022100912,2400,0.6808510638297872,0.6150442477876106
116731,2022091811,1602,0.6842105263157895,0.5573770491803278
116753,2022100901,2083,0.6133333333333333,0.6206896551724138
116775,2022100204,165,0.6,0.6470588235294118
116797,2022103012,2003,0.6184834123222749,
116819,2022091107,490,,
116841,2022110300,3350,0.6253298153034301,0.6728971962616822
116863,2022103008,189,,0.6034858387799564
116885,2022103012,2930,,0.5130208333333334
116907,2022110604,56,0.6514423076923077,0.5920502092050209
116929,2022102300,3706,0.5396419437340153,0.6747311827956989
116951,2022092507,2208,0.5252525252525253,0.6194029850746269
116973,2022100213,1966,0.5819209039548022,0.6632653061224489
116995,2022100902,2778,0.6696035242290749,0.5887850467289719
117017,2022091109,4155,,
117039,2022102305,359,,0.5661971830985916
117061,2022100200,3327,0.6802325581395349,0.532608695652174
117083,2022100904,227,0.6638655462184874,0.47639484978540775
117105,2022100911,1137,0.5267175572519084,0.6507177033492823
117127,2022103008,980,,0.6034858387799564
117149,2022091107,4171,,
117171,2022091801,688,0.7916666666666666,0.6382978723404256
117193,2022090800,3121,,
117215,2022092511,1109,,0.6495726495726496
117237,2022103000,3809,0.6235565819861432,0.5985748218527316
117259,2022092509,2237,0.6240601503759399,0.6822429906542056
117281,2022092506,3803,0.7611940298507462,0.6206896551724138
117303,2022100300,367,0.6588235294117647,0.512396694214876
117325,2022091803,1099,0.7258064516129032,0.5909090909090909
117347,2022103006,3339,0.6077097505668935,0.6229508196721312
117369,2022101600,1394,0.503448275862069,0.6213991769547325
117391,2022103012,3587,0.6184834123222749,
117413,2022101605,1909,0.594059405940594,0.6440129449838188
117435,2022103006,3415,0.6308539944903582,0.5911330049261084
117457,2022100909,4094,0.5148514851485149,0.6192468619246861
117479,2022102308,1614,,
117501,2022102310,3851,0.6605263157894737,0.5622895622895623
117523,2022092600,3770,0.5785123966942148,0.5346534653465347
117545,2022100600,2424,0.6398467432950191,0.6096491228070176
117567,2022100202,1699,0.6103896103896104,0.6283783783783784
117589,2022100300,2385,0.6588235294117647,0.512396694214876
117611,2022092900,883,0.6515151515151515,0.6972972972972973
117633,2022100908,1882,0.4890829694323144,0.64453125
117655,2022091110,3270,,
117677,2022102000,3704,0.5822102425876011,0.6253687315634219
117699,2022102310,127,0.5880149812734082,0.6754617414248021
117721,2022110604,2821,0.6514423076923077,0.5920502092050209
117743,2022092200,2134,0.6578947368421053,0.6880733944954128
117765,2022091111,3592,,
117787,2022100912,79,0.6808510638297872,0.6150442477876106
117809,2022110603,3498,0.6047058823529412,0.5150812064965197
117831,2022101610,2789,0.7138047138047138,0.6905537459283387
117853,2022102304,2012,0.5526315789473685,0.6151685393258427
117875,2022100212,615,0.6020942408376964,0.5851063829787234
117897,2022091107,723,,
117919,2022091105,2637,,
117941,2022103005,4154,0.6414253897550112,
117963,2022100906,2377,0.6581196581196581,0.6091954022988506
117985,2022091806,811,0.6153846153846154,0.6888888888888889
118007,2022091900,1031,0.5370370370370371,0.75
118029,2022100212,758,0.7277777777777777,0.6493506493506493
118051,2022100913,559,0.6076555023923444,0.66
118073,2022100206,808,0.6737967914438503,0.5167464114832536
118095,2022103001,2721,0.6017699115044248,0.6528735632183909
118117,2022101611,936,0.5363636363636364,0.6445993031358885
118139,2022101605,190,0.594059405940594,0.6440129449838188
118161,2022091807,233,0.5362318840579711,0.6666666666666666
118183,2022091500,1937,0.5573770491803278,0.6842105263157895
118205,2022091100,121,,
118227,2022101605,1483,0.6340694006309149,0.5694915254237288
118249,2022091809,3814,0.7241379310344828,0.6724137931034483
118271,2022102309,3929,0.6621621621621622,0.5686274509803921
118293,2022092512,3080,0.5609756097560976,0.7235772357723578
118315,2022101604,3198,0.6357142857142857,0.5910652920962199
118337,2022091109,1827,,
118359,2022092505,1600,0.6224489795918368,0.6228070175438597
118381,2022103010,2344,0.6142433234421365,
118403,2022091101,1564,,
118425,2022102300,1293,0.6099071207430341,0.5739130434782609
118447,2022102311,905,0.6416184971098265,0.632183908045977
118469,2022100908,640,0.4890829694323144,0.64453125
118491,2022091800,195,0.603448275862069,0.7916666666666666
118513,2022100912,2733,0.6808510638297872,0.6150442477876106
118535,2022090800,2908,,
118557,2022102309,2152,0.6621621621621622,0.5686274509803921
118579,2022100204,3283,0.7107843137254902,0.6024844720496895
118601,2022110605,2069,0.6608863198458574,0.5991902834008097
118623,2022102304,3280,0.5730337078651685,0.6092307692307692
118645,2022100200,3073,0.7005649717514124,0.6063829787234043
118667,2022110608,2105,0.6531007751937985,0.6148491879350348
118689,2022092502,1840,0.6466165413533834,0.6821705426356589
118711,2022110608,843,0.605,0.6434599156118144
118733,2022102308,478,,
118755,2022092200,3114,0.49606299212598426,0.6405228758169934
118777,2022100904,802,0.6638655462184874,0.47639484978540775
118799,2022100913,484,0.6307692307692307,0.7198443579766537
118821,2022100209,3473,0.59375,0.7204968944099379
118843,2022100200,1093,0.7005649717514124,0.6063829787234043
118865,2022101609,2546,0.6261682242990654,0.631768953068592
118887,2022091811,3606,0.6842105263157895,0.5573770491803278
118909,2022100906,413,0.621301775147929,0.556
118931,2022100208,678,0.40789473684210525,0.5636363636363636
118953,2022091110,3767,,
118975,2022102305,151,,0.5661971830985916
118997,2022103011,1155,0.5946745562130178,0.618798955613577
119019,2022091812,599,0.7068965517241379,0.5
119041,2022101609,2088,0.6261682242990654,0.631768953068592
119063,2022110601,1791,0.6518987341772152,0.5198237885462555
119085,2022110700,612,0.5704845814977973,0.6143790849673203
119107,2022100911,1844,0.6553030303030303,0.6851063829787234
119129,2022110606,941,0.6754807692307693,0.6
119151,2022092502,3593,0.6466165413533834,0.6821705426356589
119173,2022100205,3817,0.5829145728643216,0.5932203389830508
119195,2022100907,319,0.7127272727272728,0.6639676113360324
